f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,label
0,3,5,7.333333333333333,17,5.0,2,17,37,2,0,2,0,0,2,0,2,0,0,69,24,30,20,9,4,6,0.43478260869565216,0.08695652173913043,0.25,0.34782608695652173,1.25,0.2,0,0,3,0,0.043478260869565216,0,2,0,2,0,0,0,54,22,22,8,3,5,9,17,9,9,0,1,0,0,2,5,7,0.028985507246376812,0.0,0.06666666666666667,0.0,0.0,0.0,13,2,6,1,1,1,4.255882515882702,3.0943609377704333,3.986569246460625,2.94770277922009,1.5,2.584962500721156,1,0,0,0,0.0,0,1,1
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,0,5.666666666666667,11,0.0,3,7,15,0,0,0,0,0,0,0,0,0,0,28,19,1,0,0,0,0,0.03571428571428571,0.0,0.0,0.6785714285714286,0.05263157894736842,0.0,0,0,2,0,0.07142857142857142,0,0,0,0,0,0,0,22,17,0,0,0,0,0,11,0,0,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,6,2,1,0,0,0,3.7803946541231945,3.2608281712244556,-0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,1
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,0,3.6666666666666665,6,0.0,3,1,15,0,0,0,0,0,0,0,0,0,0,22,13,1,0,0,0,0,0.045454545454545456,0.0,0.0,0.5909090909090909,0.07692307692307693,0.0,0,0,2,0,0.09090909090909091,0,0,0,0,0,0,0,16,11,0,0,0,0,0,6,0,0,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,6,2,1,0,0,0,3.7544418457133455,3.0269868333592873,-0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,1
0,1,0,2.0,2,0.0,2,0,4,2,2,0,0,0,2,2,0,0,0,9,2,0,0,0,0,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0,0,1,0.2222222222222222,0,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,3,7.666666666666667,15,28.333333333333332,3,22,76,1,0,1,0,0,8,0,8,0,0,121,25,89,88,0,0,0,0.7355371900826446,0.0,0.0,0.2066115702479339,3.56,0.0,0,0,3,0,0.01652892561983471,0,8,0,8,0,0,0,98,23,71,0,0,0,42,15,42,42,0,1,0,1,2,4,6,0.06611570247933884,0.0,0.0898876404494382,0.0,0.0,0.0,15,2,10,0,0,0,5.528350018878956,3.893660689688186,5.478048177938631,0.0,0.0,0.0,1,0,1,1,0.0,0,1,1
0,1,0,4.0,4,0.0,4,0,4,4,4,0,0,0,4,4,0,0,0,11,4,0,0,0,0,0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0,0,0,1,0.18181818181818182,0,4,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.36363636363636365,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,3.095795255000934,2.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.721928094887362,0.9182958340544896,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,2,0,6.0,10,0.0,2,2,14,0,0,0,0,0,0,0,0,0,0,21,13,1,0,0,0,0,0.047619047619047616,0.0,0.0,0.6190476190476191,0.07692307692307693,0.0,0,0,1,0,0.09523809523809523,0,0,0,0,0,0,0,16,12,0,0,0,0,0,10,0,0,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.4273334938982645,3.238901256602631,-0.0,0.0,0.0,0.0,1,0,0,0,1.0,0,1,1
0,3,0,6.0,12,0.0,3,7,16,0,0,0,0,0,0,0,0,0,0,29,20,1,0,0,0,0,0.034482758620689655,0.0,0.0,0.6896551724137931,0.05,0.0,0,0,2,0,0.06896551724137931,0,0,0,0,0,0,0,23,18,0,0,0,0,0,12,0,0,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,6,2,1,0,0,0,3.693345218892491,3.3464393446710154,-0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,1
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,0,4.0,6,0.0,3,1,10,5,5,0,0,0,5,5,0,0,0,22,14,1,0,0,0,0,0.045454545454545456,0.0,0.0,0.6363636363636364,0.07142857142857142,0.0,0,0,2,0,0.13636363636363635,0,5,5,0,0,0,0,11,7,0,0,0,0,0,6,0,0,0,0,0,0,2,1,3,0.22727272727272727,0.35714285714285715,0.0,0.0,0.0,0.0,6,2,1,0,0,0,3.6635327548042547,3.1820058147602133,-0.0,0.0,0.0,0.0,1,0,2,1,0.5192307692307693,0,1,1
0,1,0,2.0,2,0.0,2,0,4,2,2,0,0,0,2,2,0,0,0,9,2,0,0,0,0,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0,0,1,0.2222222222222222,0,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,4.0,4,0.0,4,0,4,4,4,0,0,0,4,4,0,0,0,11,4,0,0,0,0,0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0,0,0,1,0.18181818181818182,0,4,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.36363636363636365,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.913977073182752,1.5,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
1,3,1,6.333333333333333,8,7.0,3,18,42,1,0,0,0,1,1,0,0,0,1,71,21,9,8,0,0,32,0.1267605633802817,0.4507042253521127,1.5238095238095237,0.29577464788732394,0.42857142857142855,3.5555555555555554,0,0,2,0,0.028169014084507043,24,1,0,0,0,0,1,60,18,7,0,0,30,7,8,7,7,24,1,1,0,2,2,4,0.014084507042253521,0.0,0.0,0.0,0.0,0.03125,10,3,2,0,0,1,4.976730041826594,3.558518613048906,2.725480556997868,0.0,0.0,4.663909765557392,1,0,0,0,0.0,0,1,1
0,3,3,7.333333333333333,16,3.6666666666666665,3,11,25,1,0,1,0,0,1,0,1,0,0,46,24,15,14,0,0,0,0.32608695652173914,0.0,0.0,0.5217391304347826,0.625,0.0,0,0,2,0,0.06521739130434782,0,1,0,1,0,0,0,36,22,10,0,0,0,5,16,5,5,0,0,0,0,2,4,6,0.021739130434782608,0.0,0.06666666666666667,0.0,0.0,0.0,9,2,4,0,0,0,4.1079224891273665,3.7720552088742005,3.056564762130954,0.0,0.0,0.0,1,0,2,1,0.0,0,1,1
0,1,0,2.0,2,0.0,2,0,4,2,2,0,0,0,2,2,0,0,0,9,2,0,0,0,0,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0,0,1,0.2222222222222222,0,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.5032583347756456,-0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.721928094887362,0.9182958340544896,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,2.0,2,0.0,2,0,4,2,2,0,0,0,2,2,0,0,0,9,2,0,0,0,0,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0,0,1,0.2222222222222222,0,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.721928094887362,0.9182958340544896,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,2,3,4.5,7,5.0,2,6,22,0,0,0,0,0,0,0,0,0,0,36,10,18,7,10,5,0,0.5,0.0,0.0,0.2777777777777778,1.8,0.0,0,0,2,0,0.05555555555555555,0,0,0,0,0,0,0,28,9,14,9,4,0,10,7,10,10,0,0,0,0,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,8,1,4,1,1,0,4.1597992243145265,3.1219280948873624,3.794653473544342,3.3219280948873626,2.321928094887362,0.0,1,0,0,0,0.0,0,1,1
0,1,0,2.0,2,0.0,2,0,4,2,2,0,0,0,2,2,0,0,0,9,2,0,0,0,0,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0,0,1,0.2222222222222222,0,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.5032583347756456,-0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,1,6.666666666666667,15,9.0,2,9,23,0,0,0,0,0,0,0,0,0,0,39,22,10,0,9,4,0,0.2564102564102564,0.0,0.0,0.5641025641025641,0.45454545454545453,0.0,0,0,3,0,0.07692307692307693,0,0,0,0,0,0,0,32,20,8,8,3,0,9,15,9,9,0,1,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,7,2,2,1,1,0,4.070425860265988,3.572623663895164,3.3219280948873626,3.169925001442312,2.0,0.0,1,0,1,1,0.09523809523809523,1,1,1
1,3,3,11.333333333333334,24,5.0,3,25,48,1,0,1,0,0,1,0,1,0,0,88,36,18,12,5,0,26,0.20454545454545456,0.29545454545454547,0.7222222222222222,0.4090909090909091,0.5,1.4444444444444444,0,0,2,0,0.022727272727272728,17,1,0,1,0,0,0,73,32,14,5,0,23,8,24,8,8,17,1,1,0,2,3,5,0.011363636363636364,0.0,0.05555555555555555,0.0,0.0,0.0,14,4,3,0,0,3,4.183182120491362,3.7045114597155493,3.5724312513221195,2.321928094887362,0.0,3.6133373140453076,1,0,0,0,14.0,0,1,1
0,1,0,2.0,2,0.0,2,0,4,2,2,0,0,0,2,2,0,0,0,9,2,0,0,0,0,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0,0,1,0.2222222222222222,0,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.5032583347756456,-0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.721928094887362,0.9182958340544896,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,4.0,4,0.0,4,0,4,4,4,0,0,0,4,4,0,0,0,11,4,0,0,0,0,0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0,0,0,1,0.18181818181818182,0,4,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.36363636363636365,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.913977073182752,1.5,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,2.0,2,0.0,2,0,4,2,2,0,0,0,2,2,0,0,0,9,2,0,0,0,0,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0,0,1,0.2222222222222222,0,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,1.0,1,0.0,1,0,4,1,1,0,0,0,1,1,0,0,0,8,1,0,0,0,0,0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,0,1,0.25,0,1,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.125,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.5,-0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,2.0,2,0.0,2,0,4,2,2,0,0,0,2,2,0,0,0,9,2,0,0,0,0,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0,0,1,0.2222222222222222,0,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,2.0,2,0.0,2,0,4,2,2,0,0,0,2,2,0,0,0,9,2,0,0,0,0,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0,0,1,0.2222222222222222,0,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,1.0,1,0.0,1,0,4,1,1,0,0,0,1,1,0,0,0,8,1,0,0,0,0,0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,0,1,0.25,0,1,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.125,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.5,-0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,9,0,5.111111111111111,13,0.0,2,17,34,0,0,0,0,0,0,0,0,0,0,63,54,1,0,0,0,0,0.015873015873015872,0.0,0.0,0.8571428571428571,0.018518518518518517,0.0,0,0,8,0,0.031746031746031744,0,0,0,0,0,0,0,51,46,0,0,0,0,0,13,0,0,0,1,0,0,8,1,9,0.0,0.0,0.0,0.0,0.0,0.0,12,8,1,0,0,0,4.157768963450858,3.891383974698826,-0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,1
0,3,1,8.0,13,2.0,2,10,20,0,0,0,0,0,0,0,0,0,0,37,26,4,3,0,0,0,0.10810810810810811,0.0,0.0,0.7027027027027027,0.15384615384615385,0.0,0,0,2,0,0.05405405405405406,0,0,0,0,0,0,0,30,24,2,0,0,0,2,13,2,2,0,0,0,0,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,7,2,2,0,0,0,4.003259028248121,3.7671834678914613,1.5,0.0,0.0,0.0,1,0,0,0,1.3333333333333333,0,1,1
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,1,9.333333333333334,18,9.0,3,14,25,1,0,1,1,0,1,0,1,1,0,48,30,10,0,9,0,0,0.20833333333333334,0.0,0.0,0.625,0.3333333333333333,0.0,0,0,2,0,0.041666666666666664,0,1,0,1,1,0,0,39,28,6,6,0,0,9,18,9,9,0,1,0,0,2,1,3,0.020833333333333332,0.0,0.1,0.1111111111111111,0.0,0.0,8,2,3,2,0,0,4.236440501696144,3.7735572622751854,3.1219280948873624,2.94770277922009,0.0,0.0,1,0,1,0,20.0,0,1,1
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,2,0,11.0,19,0.0,3,7,19,0,0,0,0,0,0,0,0,0,0,32,23,1,0,0,0,0,0.03125,0.0,0.0,0.71875,0.043478260869565216,0.0,0,0,1,0,0.0625,0,0,0,0,0,0,0,26,21,0,0,0,0,0,19,0,0,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,6,2,1,0,0,0,4.007048827786958,3.729446194905256,-0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,1
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.721928094887362,0.9182958340544896,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,4.0,4,0.0,4,0,4,4,4,0,0,0,4,4,0,0,0,11,4,0,0,0,0,0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0,0,0,1,0.18181818181818182,0,4,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.36363636363636365,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,3.095795255000934,2.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,0,9.333333333333334,19,0.0,2,9,21,0,0,0,0,0,0,0,0,0,0,39,30,1,0,0,0,0,0.02564102564102564,0.0,0.0,0.7692307692307693,0.03333333333333333,0.0,0,0,2,0,0.05128205128205128,0,0,0,0,0,0,0,30,25,0,0,0,0,0,19,0,0,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,9,5,1,0,0,0,4.252974975106084,4.081727678869736,-0.0,0.0,0.0,0.0,1,0,0,0,2.0,0,1,1
0,3,0,9.666666666666666,17,0.0,6,11,22,0,0,0,0,0,0,0,0,0,0,39,31,1,0,0,0,0,0.02564102564102564,0.0,0.0,0.7948717948717948,0.03225806451612903,0.0,0,0,2,0,0.05128205128205128,0,0,0,0,0,0,0,33,29,0,0,0,0,0,17,0,0,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,6,2,1,0,0,0,4.099128821259931,3.937751955408587,-0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,1
0,1,0,2.0,2,0.0,2,0,4,2,2,0,0,0,2,2,0,0,0,9,2,0,0,0,0,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0,0,1,0.2222222222222222,0,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,0,7.0,12,0.0,3,7,18,0,0,0,0,0,0,0,0,0,0,31,23,1,0,0,0,0,0.03225806451612903,0.0,0.0,0.7419354838709677,0.043478260869565216,0.0,0,0,2,0,0.06451612903225806,0,0,0,0,0,0,0,25,21,0,0,0,0,0,12,0,0,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,6,2,1,0,0,0,4.106949132758152,3.795088586397732,-0.0,0.0,0.0,0.0,1,0,0,0,2.0,0,1,1
0,3,4,3.6666666666666665,6,9.0,2,10,38,1,0,1,1,0,1,0,1,1,0,61,13,40,30,9,5,0,0.6557377049180327,0.0,0.0,0.21311475409836064,3.076923076923077,0.0,0,0,3,0,0.03278688524590164,0,1,0,1,1,0,0,48,11,32,7,4,0,11,6,11,11,0,0,0,0,2,4,6,0.01639344262295082,0.0,0.025,0.1111111111111111,0.0,0.0,12,2,7,1,1,0,4.47943692751402,3.3927474104487847,4.343942707918269,2.94770277922009,2.321928094887362,0.0,1,0,0,0,0.0,0,1,1
0,3,0,9.666666666666666,20,0.0,2,12,21,0,0,0,0,0,0,0,0,0,0,39,31,1,0,0,0,0,0.02564102564102564,0.0,0.0,0.7948717948717948,0.03225806451612903,0.0,0,0,2,0,0.05128205128205128,0,0,0,0,0,0,0,33,29,0,0,0,0,0,20,0,0,0,1,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,6,2,1,0,0,0,4.109138039864114,3.913400745661378,-0.0,0.0,0.0,0.0,1,0,0,0,2.0,0,1,1
0,3,0,9.333333333333334,19,0.0,2,9,20,0,0,0,0,0,0,0,0,0,0,38,30,1,0,0,0,0,0.02631578947368421,0.0,0.0,0.7894736842105263,0.03333333333333333,0.0,0,0,2,0,0.05263157894736842,0,0,0,0,0,0,0,29,25,0,0,0,0,0,19,0,0,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,9,5,1,0,0,0,4.076103170996722,3.8980685120588388,-0.0,0.0,0.0,0.0,1,0,0,0,2.0,0,1,1
0,1,0,2.0,2,0.0,2,0,4,2,2,0,0,0,2,2,0,0,0,9,2,0,0,0,0,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0,0,1,0.2222222222222222,0,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,4,3.6666666666666665,6,8.75,2,10,38,0,0,0,0,0,0,0,0,0,0,60,13,39,30,8,5,0,0.65,0.0,0.0,0.21666666666666667,3.0,0.0,0,0,3,0,0.03333333333333333,0,0,0,0,0,0,0,48,11,32,7,4,0,11,6,11,11,0,0,0,0,2,4,6,0.0,0.0,0.0,0.0,0.0,0.0,12,2,7,1,1,0,4.4314018453921715,3.3927474104487847,4.282340283509332,2.75,2.321928094887362,0.0,1,0,0,0,0.0,0,1,1
